(-0.0052631578947368446, 0.026315789473684209, -0.05789473684210527)	[-0.00688326  0.03441632  1.08895624]
(-0.0052631578947368446, 0.026315789473684209, -0.047368421052631587)	[-0.00561789  0.02808944  1.06406905]
(-0.0052631578947368446, 0.026315789473684209, -0.036842105263157898)	[-0.00438215  0.02191075  1.04416475]
(-0.0052631578947368446, 0.026315789473684209, -0.026315789473684223)	[-0.00317032  0.01585161  1.02913431]
(-0.0052631578947368446, 0.026315789473684209, -0.015789473684210534)	[-0.00197623  0.00988114  1.0188931 ]
(-0.0052631578947368446, 0.026315789473684209, -0.0052631578947368446)	[ -7.93398689e-04   3.96699344e-03   1.01338227e+00]
(-0.0052631578947368446, 0.026315789473684209, 0.0052631578947368307)	[  3.84812420e-04  -1.92406210e-03   1.01256962e+00]
(-0.0052631578947368446, 0.026315789473684209, 0.01578947368421052)	[ 0.00156512 -0.00782558  1.01645005]
(-0.0052631578947368446, 0.026315789473684209, 0.026315789473684209)	[ 0.00275418 -0.0137709   1.02504561]
(-0.0052631578947368446, 0.026315789473684209, 0.036842105263157898)	[ 0.00395854 -0.01979268  1.03840514]
(-0.0052631578947368446, 0.026315789473684209, 0.04736842105263156)	[ 0.00518444 -0.02592221  1.05660351]
(-0.0052631578947368446, 0.026315789473684209, 0.057894736842105249)	[ 0.00643776 -0.0321888   1.07974042]
(-0.0052631578947368446, 0.026315789473684209, 0.068421052631578938)	[ 0.00772377 -0.03861887  1.10793853]
(-0.0052631578947368446, 0.026315789473684209, 0.078947368421052627)	[ 0.00904698 -0.04523491  1.14134094]
(-0.0052631578947368446, 0.026315789473684209, 0.089473684210526316)	[ 0.01041084 -0.05205418  1.18010767]
(-0.0052631578947368446, 0.026315789473684209, 0.10000000000000001)	[ 0.01181741 -0.05908703  1.22441113]
(-0.0052631578947368446, 0.036842105263157898, -0.10000000000000001)	[-0.01229584  0.08607088  1.2325484 ]
(-0.0052631578947368446, 0.036842105263157898, -0.089473684210526316)	[-0.01087077  0.07609542  1.18650785]
(-0.0052631578947368446, 0.036842105263157898, -0.078947368421052641)	[-0.00949084  0.06643585  1.14607167]
(-0.0052631578947368446, 0.036842105263157898, -0.068421052631578952)	[-0.00815409  0.05707864  1.11105225]
(-0.0052631578947368446, 0.036842105263157898, -0.05789473684210527)	[-0.00685717  0.04800022  1.0812751 ]
(-0.0052631578947368446, 0.036842105263157898, -0.047368421052631587)	[-0.00559563  0.03916943  1.05658341]
(-0.0052631578947368446, 0.036842105263157898, -0.036842105263157898)	[-0.0043642   0.03054939  1.03684148]
(-0.0052631578947368446, 0.036842105263157898, -0.026315789473684223)	[-0.00315701  0.02209905  1.02193717]
(-0.0052631578947368446, 0.036842105263157898, -0.015789473684210534)	[-0.00196777  0.01377441  1.01178371]
(-0.0052631578947368446, 0.036842105263157898, -0.0052631578947368446)	[ -7.89932079e-04   5.52952456e-03   1.00632090e+00]
(-0.0052631578947368446, 0.036842105263157898, 0.0052631578947368307)	[  3.83242017e-04  -2.68269412e-03   1.00551587e+00]
(-0.0052631578947368446, 0.036842105263157898, 0.01578947368421052)	[ 0.00155854 -0.01090976  1.00936345]
(-0.0052631578947368446, 0.036842105263157898, 0.026315789473684209)	[ 0.0027427  -0.01919892  1.0178862 ]
(-0.0052631578947368446, 0.036842105263157898, 0.036842105263157898)	[ 0.00394235 -0.02759648  1.03113413]
(-0.0052631578947368446, 0.036842105263157898, 0.04736842105263156)	[ 0.00516386 -0.03614701  1.04918405]
(-0.0052631578947368446, 0.036842105263157898, 0.057894736842105249)	[ 0.0064132  -0.04489241  1.07213845]
(-0.0052631578947368446, 0.036842105263157898, 0.068421052631578938)	[ 0.00769583 -0.05387081  1.10012393]
(-0.0052631578947368446, 0.036842105263157898, 0.078947368421052627)	[ 0.00901644 -0.06311506  1.13328891]
(-0.0052631578947368446, 0.036842105263157898, 0.089473684210526316)	[ 0.01037872 -0.07265102  1.17180049]
(-0.0052631578947368446, 0.036842105263157898, 0.10000000000000001)	[ 0.01178504 -0.08249529  1.21584024]
(-0.0052631578947368446, 0.04736842105263156, -0.10000000000000001)	[-0.01225089  0.110258    1.22096125]
(-0.0052631578947368446, 0.04736842105263156, -0.089473684210526316)	[-0.01082586  0.0974327   1.17529325]
(-0.0052631578947368446, 0.04736842105263156, -0.078947368421052641)	[-0.00944781  0.08503025  1.13521908]
(-0.0052631578947368446, 0.04736842105263156, -0.068421052631578952)	[-0.00811439  0.07302948  1.10053846]
(-0.0052631578947368446, 0.04736842105263156, -0.05789473684210527)	[-0.00682189  0.06139704  1.0710672 ]
(-0.0052631578947368446, 0.04736842105263156, -0.047368421052631587)	[-0.0055656   0.05009037  1.0466412 ]
(-0.0052631578947368446, 0.04736842105263156, -0.036842105263157898)	[-0.00434001  0.03906005  1.02711937]
(-0.0052631578947368446, 0.04736842105263156, -0.026315789473684223)	[-0.00313908  0.02825174  1.01238573]
(-0.0052631578947368446, 0.04736842105263156, -0.015789473684210534)	[-0.0019564   0.01760759  1.00235085]
(-0.0052631578947368446, 0.04736842105263156, -0.0052631578947368446)	[ -7.85272875e-04   7.06745588e-03   9.96952879e-01]
(-0.0052631578947368446, 0.04736842105263156, 0.0052631578947368307)	[  3.81125877e-04  -3.43013289e-03   9.96158099e-01]
(-0.0052631578947368446, 0.04736842105263156, 0.01578947368421052)	[ 0.00154968 -0.01394714  0.99996125]
(-0.0052631578947368446, 0.04736842105263156, 0.026315789473684209)	[ 0.00272725 -0.02454522  1.00838555]
(-0.0052631578947368446, 0.04736842105263156, 0.036842105263157898)	[ 0.00392055 -0.03528492  1.02148246]
(-0.0052631578947368446, 0.04736842105263156, 0.04736842105263156)	[ 0.00513608 -0.04622474  1.03933114]
(-0.0052631578947368446, 0.04736842105263156, 0.057894736842105249)	[ 0.00638001 -0.05742005  1.06203761]
(-0.0052631578947368446, 0.04736842105263156, 0.068421052631578938)	[ 0.00765797 -0.06892169  1.08973338]
(-0.0052631578947368446, 0.04736842105263156, 0.078947368421052627)	[ 0.00897492 -0.08077424  1.12257355]
(-0.0052631578947368446, 0.04736842105263156, 0.089473684210526316)	[ 0.01033487 -0.0930138   1.16073417]
(-0.0052631578947368446, 0.04736842105263156, 0.10000000000000001)	[ 0.01174058 -0.10566525  1.20440855]
(-0.0052631578947368446, 0.057894736842105249, -0.10000000000000001)	[-0.01219249  0.13411738  1.20646783]
(-0.0052631578947368446, 0.057894736842105249, -0.089473684210526316)	[-0.01076797  0.11844766  1.16128868]
(-0.0052631578947368446, 0.057894736842105249, -0.078947368421052641)	[-0.00939267  0.10331939  1.12168505]
(-0.0052631578947368446, 0.057894736842105249, -0.068421052631578952)	[-0.00806373  0.08870105  1.08744174]
(-0.0052631578947368446, 0.057894736842105249, -0.05789473684210527)	[-0.00677703  0.07454728  1.05836324]
(-0.0052631578947368446, 0.057894736842105249, -0.047368421052631587)	[-0.00552749  0.06080238  1.03427704]
(-0.0052631578947368446, 0.057894736842105249, -0.036842105263157898)	[-0.00430937  0.04740305  1.01503586]
(-0.0052631578947368446, 0.057894736842105249, -0.026315789473684223)	[-0.00311641  0.03428055  1.00051934]
(-0.0052631578947368446, 0.057894736842105249, -0.015789473684210534)	[-0.00194203  0.02136231  0.99063508]
(-0.0052631578947368446, 0.057894736842105249, -0.0052631578947368446)	[ -7.79392043e-04   8.57331247e-03   9.85319351e-01]
(-0.0052631578947368446, 0.057894736842105249, 0.0052631578947368307)	[  3.78446348e-04  -4.16290983e-03   9.84537507e-01]
(-0.0052631578947368446, 0.057894736842105249, 0.01578947368421052)	[ 0.00153849 -0.01692334  0.98828419]
(-0.0052631578947368446, 0.057894736842105249, 0.026315789473684209)	[ 0.00270769 -0.02978462  0.99658336]
(-0.0052631578947368446, 0.057894736842105249, 0.036842105263157898)	[ 0.00389293 -0.04282221  1.00948808]
(-0.0052631578947368446, 0.057894736842105249, 0.04736842105263156)	[ 0.00510085 -0.05610935  1.02708021]
(-0.0052631578947368446, 0.057894736842105249, 0.057894736842105249)	[ 0.00633781 -0.06971587  1.04946974]
(-0.0052631578947368446, 0.057894736842105249, 0.068421052631578938)	[ 0.00760969 -0.0837066   1.0767938 ]
(-0.0052631578947368446, 0.057894736842105249, 0.078947368421052627)	[ 0.00892177 -0.09813946  1.10921524]
(-0.0052631578947368446, 0.057894736842105249, 0.089473684210526316)	[ 0.01027844 -0.11306286  1.1469205 ]
(-0.0052631578947368446, 0.057894736842105249, 0.10000000000000001)	[ 0.01168295 -0.1285125   1.19011666]
(-0.0052631578947368446, 0.068421052631578938, -0.10000000000000001)	[-0.01211925  0.15755021  1.18906935]
(-0.0052631578947368446, 0.068421052631578938, -0.089473684210526316)	[-0.01069603  0.13904839  1.14450955]
(-0.0052631578947368446, 0.068421052631578938, -0.078947368421052641)	[-0.0093246   0.12121985  1.10549586]
(-0.0052631578947368446, 0.068421052631578938, -0.068421052631578952)	[-0.0080015   0.10401948  1.07179658]
(-0.0052631578947368446, 0.068421052631578938, -0.05789473684210527)	[-0.0067221   0.08738736  1.04320384]
(-0.0052631578947368446, 0.068421052631578938, -0.047368421052631587)	[-0.00548097  0.07125267  1.01953596]
(-0.0052631578947368446, 0.068421052631578938, -0.036842105263157898)	[-0.00427205  0.05553666  1.00063913]
(-0.0052631578947368446, 0.068421052631578938, -0.026315789473684223)	[-0.00308884  0.04015497  0.98638833]
(-0.0052631578947368446, 0.068421052631578938, -0.015789473684210534)	[-0.00192457  0.02501943  0.97668805]
(-0.0052631578947368446, 0.068421052631578938, -0.0052631578947368446)	[ -7.72256647e-04   1.00393364e-02   9.71472635e-01]
(-0.0052631578947368446, 0.068421052631578938, 0.0052631578947368307)	[  3.75183128e-04  -4.87738067e-03   9.70706481e-01]
(-0.0052631578947368446, 0.068421052631578938, 0.01578947368421052)	[ 0.00152487 -0.01982332  0.97438414]
(-0.0052631578947368446, 0.068421052631578938, 0.026315789473684209)	[ 0.0026839  -0.03489075  0.98253033]
(-0.0052631578947368446, 0.068421052631578938, 0.036842105263157898)	[ 0.00385929 -0.05017073  0.9951998 ]
(-0.0052631578947368446, 0.068421052631578938, 0.04736842105263156)	[ 0.00505786 -0.06575212  1.0124772 ]
(-0.0052631578947368446, 0.068421052631578938, 0.057894736842105249)	[ 0.00628618 -0.08172031  1.03447672]
(-0.0052631578947368446, 0.068421052631578938, 0.068421052631578938)	[ 0.00755043 -0.09815559  1.0613415 ]
(-0.0052631578947368446, 0.068421052631578938, 0.078947368421052627)	[ 0.00885623 -0.11513103  1.09324272]
(-0.0052631578947368446, 0.068421052631578938, 0.089473684210526316)	[ 0.01020844 -0.13270973  1.13037818]
(-0.0052631578947368446, 0.068421052631578938, 0.10000000000000001)	[ 0.01161086 -0.1509412   1.17297016]
(-0.0052631578947368446, 0.078947368421052627, -0.10000000000000001)	[-0.01202957  0.1804436   1.16877472]
(-0.0052631578947368446, 0.078947368421052627, -0.089473684210526316)	[-0.01060881  0.15913221  1.12498049]
(-0.0052631578947368446, 0.078947368421052627, -0.078947368421052641)	[-0.00924267  0.13864007  1.08668806]
(-0.0052631578947368446, 0.078947368421052627, -0.068421052631578952)	[-0.00792699  0.11890487  1.0536484 ]
(-0.0052631578947368446, 0.078947368421052627, -0.05789473684210527)	[-0.00665662  0.09984933  1.02564086]
(-0.0052631578947368446, 0.078947368421052627, -0.047368421052631587)	[-0.00542569  0.08138531  1.00247452]
(-0.0052631578947368446, 0.078947368421052627, -0.036842105263157898)	[-0.0042278   0.06341698  0.98398897]
(-0.0052631578947368446, 0.078947368421052627, -0.026315789473684223)	[-0.00305621  0.04584313  0.97005466]
(-0.0052631578947368446, 0.078947368421052627, -0.015789473684210534)	[-0.00190393  0.02855898  0.96057306]
(-0.0052631578947368446, 0.078947368421052627, -0.0052631578947368446)	[ -7.63831993e-04   1.14574799e-02   9.55476690e-01]
(-0.0052631578947368446, 0.078947368421052627, 0.0052631578947368307)	[  3.71314398e-04  -5.56971597e-03   9.54729043e-01]
(-0.0052631578947368446, 0.078947368421052627, 0.01578947368421052)	[ 0.00150876 -0.02263138  0.9583246 ]
(-0.0052631578947368446, 0.078947368421052627, 0.026315789473684209)	[ 0.00265573 -0.03983598  0.96628878]
(-0.0052631578947368446, 0.078947368421052627, 0.036842105263157898)	[ 0.00381939 -0.0572909   0.97867797]
(-0.0052631578947368446, 0.078947368421052627, 0.04736842105263156)	[ 0.00500677 -0.07510148  0.99557953]
(-0.0052631578947368446, 0.078947368421052627, 0.057894736842105249)	[ 0.00622465 -0.09336981  1.01711174]
(-0.0052631578947368446, 0.078947368421052627, 0.068421052631578938)	[ 0.00747954 -0.11219316  1.04342374]
(-0.0052631578947368446, 0.078947368421052627, 0.078947368421052627)	[ 0.00877745 -0.13166176  1.07469514]
(-0.0052631578947368446, 0.078947368421052627, 0.089473684210526316)	[ 0.01012373 -0.15185597  1.11113543]
(-0.0052631578947368446, 0.078947368421052627, 0.10000000000000001)	[ 0.01152283 -0.17284247  1.15298275]
(-0.0052631578947368446, 0.089473684210526316, -0.10000000000000001)	[-0.01192173  0.20266944  1.1456045 ]
(-0.0052631578947368446, 0.089473684210526316, -0.089473684210526316)	[-0.010505    0.17858497  1.10273855]
(-0.0052631578947368446, 0.089473684210526316, -0.078947368421052641)	[-0.00914588  0.15547999  1.06531092]
(-0.0052631578947368446, 0.089473684210526316, -0.068421052631578952)	[-0.00783948  0.13327113  1.0330554 ]
(-0.0052631578947368446, 0.089473684210526316, -0.05789473684210527)	[-0.00658005  0.11186078  1.00573895]
(-0.0052631578947368446, 0.089473684210526316, -0.047368421052631587)	[-0.00536125  0.09114127  0.98316186]
(-0.0052631578947368446, 0.089473684210526316, -0.036842105263157898)	[-0.00417635  0.07099802  0.96515762]
(-0.0052631578947368446, 0.089473684210526316, -0.026315789473684223)	[-0.00301834  0.05131179  0.95159259]
(-0.0052631578947368446, 0.089473684210526316, -0.015789473684210534)	[-0.00188002  0.03196029  0.94236561]
(-0.0052631578947368446, 0.089473684210526316, -0.0052631578947368446)	[ -7.54084088e-04   1.28194295e-02   9.37407592e-01]
(-0.0052631578947368446, 0.089473684210526316, 0.0052631578947368307)	[  3.66818126e-04  -6.23590814e-03   9.36681314e-01]
(-0.0052631578947368446, 0.089473684210526316, 0.01578947368421052)	[ 0.00149007 -0.02533116  0.9401812 ]
(-0.0052631578947368446, 0.089473684210526316, 0.026315789473684209)	[ 0.00262303 -0.04459151  0.94793328]
(-0.0052631578947368446, 0.089473684210526316, 0.036842105263157898)	[ 0.00377301 -0.06414125  0.95999536]
(-0.0052631578947368446, 0.089473684210526316, 0.04736842105263156)	[ 0.00494724 -0.08410304  0.97645715]
(-0.0052631578947368446, 0.089473684210526316, 0.057894736842105249)	[ 0.00615275 -0.10459678  0.99744066]
(-0.0052631578947368446, 0.089473684210526316, 0.068421052631578938)	[ 0.00739636 -0.12573819  1.02310052]
(-0.0052631578947368446, 0.089473684210526316, 0.078947368421052627)	[ 0.00868451 -0.14763671  1.05362435]
(-0.0052631578947368446, 0.089473684210526316, 0.089473684210526316)	[ 0.0100231  -0.17039267  1.0892329 ]
(-0.0052631578947368446, 0.089473684210526316, 0.10000000000000001)	[ 0.01141726 -0.19409348  1.13017999]
(-0.0052631578947368446, 0.10000000000000001, -0.10000000000000001)	[-0.0117939   0.22408413  1.11959529]
(-0.0052631578947368446, 0.10000000000000001, -0.089473684210526316)	[-0.01038322  0.19728114  1.0778366 ]
(-0.0052631578947368446, 0.10000000000000001, -0.078947368421052641)	[-0.00903323  0.17163133  1.04142912]
(-0.0052631578947368446, 0.10000000000000001, -0.068421052631578952)	[-0.00773823  0.14702632  1.01009069]
(-0.0052631578947368446, 0.10000000000000001, -0.05789473684210527)	[-0.00649185  0.12334524  0.98357706]
(-0.0052631578947368446, 0.10000000000000001, -0.047368421052631587)	[-0.0052873   0.10045876  0.96168091]
(-0.0052631578947368446, 0.10000000000000001, -0.036842105263157898)	[-0.00411747  0.07823201  0.94423064]
(-0.0052631578947368446, 0.10000000000000001, -0.026315789473684223)	[-0.00297508  0.0565266   0.93108934]
(-0.0052631578947368446, 0.10000000000000001, -0.015789473684210534)	[-0.00185274  0.03520204  0.92215383]
(-0.0052631578947368446, 0.10000000000000001, -0.0052631578947368446)	[ -7.42982361e-04   1.41166649e-02   9.17353946e-01]
(-0.0052631578947368446, 0.10000000000000001, 0.0052631578947368307)	[  3.61673516e-04  -6.87179679e-03   9.16651927e-01]
(-0.0052631578947368446, 0.10000000000000001, 0.01578947368421052)	[ 0.00146872 -0.02790577  0.92004218]
(-0.0052631578947368446, 0.10000000000000001, 0.026315789473684209)	[ 0.00258566 -0.0491275   0.92755122]
(-0.0052631578947368446, 0.10000000000000001, 0.036842105263157898)	[ 0.00371993 -0.07067868  0.93923784]
(-0.0052631578947368446, 0.10000000000000001, 0.04736842105263156)	[ 0.00487894 -0.09269993  0.95519359]
(-0.0052631578947368446, 0.10000000000000001, 0.057894736842105249)	[ 0.00607    -0.11532993  0.9755434 ]
(-0.0052631578947368446, 0.10000000000000001, 0.068421052631578938)	[ 0.00730022 -0.13870424  1.0004465 ]
(-0.0052631578947368446, 0.10000000000000001, 0.078947368421052627)	[ 0.0085765  -0.16295343  1.03009737]
(-0.0052631578947368446, 0.10000000000000001, 0.089473684210526316)	[ 0.00990529 -0.18820051  1.06472688]
(-0.0052631578947368446, 0.10000000000000001, 0.10000000000000001)	[ 0.01129248 -0.2145572   1.10460329]
(0.0052631578947368307, -0.10000000000000001, -0.10000000000000001)	[ 0.0117939  -0.22408413  1.11959529]
(0.0052631578947368307, -0.10000000000000001, -0.089473684210526316)	[ 0.01038322 -0.19728114  1.0778366 ]
(0.0052631578947368307, -0.10000000000000001, -0.078947368421052641)	[ 0.00903323 -0.17163133  1.04142912]
(0.0052631578947368307, -0.10000000000000001, -0.068421052631578952)	[ 0.00773823 -0.14702632  1.01009069]
(0.0052631578947368307, -0.10000000000000001, -0.05789473684210527)	[ 0.00649185 -0.12334524  0.98357706]
(0.0052631578947368307, -0.10000000000000001, -0.047368421052631587)	[ 0.0052873  -0.10045876  0.96168091]
(0.0052631578947368307, -0.10000000000000001, -0.036842105263157898)	[ 0.00411747 -0.07823201  0.94423064]
(0.0052631578947368307, -0.10000000000000001, -0.026315789473684223)	[ 0.00297508 -0.0565266   0.93108934]
(0.0052631578947368307, -0.10000000000000001, -0.015789473684210534)	[ 0.00185274 -0.03520204  0.92215383]
(0.0052631578947368307, -0.10000000000000001, -0.0052631578947368446)	[  7.42982361e-04  -1.41166649e-02   9.17353946e-01]
(0.0052631578947368307, -0.10000000000000001, 0.0052631578947368307)	[ -3.61673516e-04   6.87179679e-03   9.16651927e-01]
(0.0052631578947368307, -0.10000000000000001, 0.01578947368421052)	[-0.00146872  0.02790577  0.92004218]
(0.0052631578947368307, -0.10000000000000001, 0.026315789473684209)	[-0.00258566  0.0491275   0.92755122]
(0.0052631578947368307, -0.10000000000000001, 0.036842105263157898)	[-0.00371993  0.07067868  0.93923784]
(0.0052631578947368307, -0.10000000000000001, 0.04736842105263156)	[-0.00487894  0.09269993  0.95519359]
(0.0052631578947368307, -0.10000000000000001, 0.057894736842105249)	[-0.00607     0.11532993  0.9755434 ]
(0.0052631578947368307, -0.10000000000000001, 0.068421052631578938)	[-0.00730022  0.13870424  1.0004465 ]
(0.0052631578947368307, -0.10000000000000001, 0.078947368421052627)	[-0.0085765   0.16295343  1.03009737]
(0.0052631578947368307, -0.10000000000000001, 0.089473684210526316)	[-0.00990529  0.18820051  1.06472688]
(0.0052631578947368307, -0.10000000000000001, 0.10000000000000001)	[-0.01129248  0.2145572   1.10460329]
(0.0052631578947368307, -0.089473684210526316, -0.10000000000000001)	[ 0.01192173 -0.20266944  1.1456045 ]
(0.0052631578947368307, -0.089473684210526316, -0.089473684210526316)	[ 0.010505   -0.17858497  1.10273855]
(0.0052631578947368307, -0.089473684210526316, -0.078947368421052641)	[ 0.00914588 -0.15547999  1.06531092]
(0.0052631578947368307, -0.089473684210526316, -0.068421052631578952)	[ 0.00783948 -0.13327113  1.0330554 ]
(0.0052631578947368307, -0.089473684210526316, -0.05789473684210527)	[ 0.00658005 -0.11186078  1.00573895]
(0.0052631578947368307, -0.089473684210526316, -0.047368421052631587)	[ 0.00536125 -0.09114127  0.98316186]
(0.0052631578947368307, -0.089473684210526316, -0.036842105263157898)	[ 0.00417635 -0.07099802  0.96515762]
(0.0052631578947368307, -0.089473684210526316, -0.026315789473684223)	[ 0.00301834 -0.05131179  0.95159259]
(0.0052631578947368307, -0.089473684210526316, -0.015789473684210534)	[ 0.00188002 -0.03196029  0.94236561]
(0.0052631578947368307, -0.089473684210526316, -0.0052631578947368446)	[  7.54084088e-04  -1.28194295e-02   9.37407592e-01]
(0.0052631578947368307, -0.089473684210526316, 0.0052631578947368307)	[ -3.66818126e-04   6.23590814e-03   9.36681314e-01]
(0.0052631578947368307, -0.089473684210526316, 0.01578947368421052)	[-0.00149007  0.02533116  0.9401812 ]
(0.0052631578947368307, -0.089473684210526316, 0.026315789473684209)	[-0.00262303  0.04459151  0.94793328]
(0.0052631578947368307, -0.089473684210526316, 0.036842105263157898)	[-0.00377301  0.06414125  0.95999536]
(0.0052631578947368307, -0.089473684210526316, 0.04736842105263156)	[-0.00494724  0.08410304  0.97645715]
(0.0052631578947368307, -0.089473684210526316, 0.057894736842105249)	[-0.00615275  0.10459678  0.99744066]
(0.0052631578947368307, -0.089473684210526316, 0.068421052631578938)	[-0.00739636  0.12573819  1.02310052]
(0.0052631578947368307, -0.089473684210526316, 0.078947368421052627)	[-0.00868451  0.14763671  1.05362435]
(0.0052631578947368307, -0.089473684210526316, 0.089473684210526316)	[-0.0100231   0.17039267  1.0892329 ]
(0.0052631578947368307, -0.089473684210526316, 0.10000000000000001)	[-0.01141726  0.19409348  1.13017999]
(0.0052631578947368307, -0.078947368421052641, -0.10000000000000001)	[ 0.01202957 -0.1804436   1.16877472]
(0.0052631578947368307, -0.078947368421052641, -0.089473684210526316)	[ 0.01060881 -0.15913221  1.12498049]
(0.0052631578947368307, -0.078947368421052641, -0.078947368421052641)	[ 0.00924267 -0.13864007  1.08668806]
(0.0052631578947368307, -0.078947368421052641, -0.068421052631578952)	[ 0.00792699 -0.11890487  1.0536484 ]
(0.0052631578947368307, -0.078947368421052641, -0.05789473684210527)	[ 0.00665662 -0.09984933  1.02564086]
(0.0052631578947368307, -0.078947368421052641, -0.047368421052631587)	[ 0.00542569 -0.08138531  1.00247452]
(0.0052631578947368307, -0.078947368421052641, -0.036842105263157898)	[ 0.0042278  -0.06341698  0.98398897]
(0.0052631578947368307, -0.078947368421052641, -0.026315789473684223)	[ 0.00305621 -0.04584313  0.97005466]
(0.0052631578947368307, -0.078947368421052641, -0.015789473684210534)	[ 0.00190393 -0.02855898  0.96057306]
(0.0052631578947368307, -0.078947368421052641, -0.0052631578947368446)	[  7.63831993e-04  -1.14574799e-02   9.55476690e-01]
(0.0052631578947368307, -0.078947368421052641, 0.0052631578947368307)	[ -3.71314398e-04   5.56971597e-03   9.54729043e-01]
(0.0052631578947368307, -0.078947368421052641, 0.01578947368421052)	[-0.00150876  0.02263138  0.9583246 ]
(0.0052631578947368307, -0.078947368421052641, 0.026315789473684209)	[-0.00265573  0.03983598  0.96628878]
(0.0052631578947368307, -0.078947368421052641, 0.036842105263157898)	[-0.00381939  0.0572909   0.97867797]
(0.0052631578947368307, -0.078947368421052641, 0.04736842105263156)	[-0.00500677  0.07510148  0.99557953]
(0.0052631578947368307, -0.078947368421052641, 0.057894736842105249)	[-0.00622465  0.09336981  1.01711174]
(0.0052631578947368307, -0.078947368421052641, 0.068421052631578938)	[-0.00747954  0.11219316  1.04342374]
(0.0052631578947368307, -0.078947368421052641, 0.078947368421052627)	[-0.00877745  0.13166176  1.07469514]
(0.0052631578947368307, -0.078947368421052641, 0.089473684210526316)	[-0.01012373  0.15185597  1.11113543]
(0.0052631578947368307, -0.078947368421052641, 0.10000000000000001)	[-0.01152283  0.17284247  1.15298275]
(0.0052631578947368307, -0.068421052631578952, -0.10000000000000001)	[ 0.01211925 -0.15755021  1.18906935]
(0.0052631578947368307, -0.068421052631578952, -0.089473684210526316)	[ 0.01069603 -0.13904839  1.14450955]
(0.0052631578947368307, -0.068421052631578952, -0.078947368421052641)	[ 0.0093246  -0.12121985  1.10549586]
(0.0052631578947368307, -0.068421052631578952, -0.068421052631578952)	[ 0.0080015  -0.10401948  1.07179658]
(0.0052631578947368307, -0.068421052631578952, -0.05789473684210527)	[ 0.0067221  -0.08738736  1.04320384]
(0.0052631578947368307, -0.068421052631578952, -0.047368421052631587)	[ 0.00548097 -0.07125267  1.01953596]
(0.0052631578947368307, -0.068421052631578952, -0.036842105263157898)	[ 0.00427205 -0.05553666  1.00063913]
(0.0052631578947368307, -0.068421052631578952, -0.026315789473684223)	[ 0.00308884 -0.04015497  0.98638833]
(0.0052631578947368307, -0.068421052631578952, -0.015789473684210534)	[ 0.00192457 -0.02501943  0.97668805]
(0.0052631578947368307, -0.068421052631578952, -0.0052631578947368446)	[  7.72256647e-04  -1.00393364e-02   9.71472635e-01]
(0.0052631578947368307, -0.068421052631578952, 0.0052631578947368307)	[ -3.75183128e-04   4.87738067e-03   9.70706481e-01]
(0.0052631578947368307, -0.068421052631578952, 0.01578947368421052)	[-0.00152487  0.01982332  0.97438414]
(0.0052631578947368307, -0.068421052631578952, 0.026315789473684209)	[-0.0026839   0.03489075  0.98253033]
(0.0052631578947368307, -0.068421052631578952, 0.036842105263157898)	[-0.00385929  0.05017073  0.9951998 ]
(0.0052631578947368307, -0.068421052631578952, 0.04736842105263156)	[-0.00505786  0.06575212  1.0124772 ]
(0.0052631578947368307, -0.068421052631578952, 0.057894736842105249)	[-0.00628618  0.08172031  1.03447672]
(0.0052631578947368307, -0.068421052631578952, 0.068421052631578938)	[-0.00755043  0.09815559  1.0613415 ]
(0.0052631578947368307, -0.068421052631578952, 0.078947368421052627)	[-0.00885623  0.11513103  1.09324272]
(0.0052631578947368307, -0.068421052631578952, 0.089473684210526316)	[-0.01020844  0.13270973  1.13037818]
(0.0052631578947368307, -0.068421052631578952, 0.10000000000000001)	[-0.01161086  0.1509412   1.17297016]
(0.0052631578947368307, -0.05789473684210527, -0.10000000000000001)	[ 0.01219249 -0.13411738  1.20646783]
(0.0052631578947368307, -0.05789473684210527, -0.089473684210526316)	[ 0.01076797 -0.11844766  1.16128868]
(0.0052631578947368307, -0.05789473684210527, -0.078947368421052641)	[ 0.00939267 -0.10331939  1.12168505]
(0.0052631578947368307, -0.05789473684210527, -0.068421052631578952)	[ 0.00806373 -0.08870105  1.08744174]
(0.0052631578947368307, -0.05789473684210527, -0.05789473684210527)	[ 0.00677703 -0.07454728  1.05836324]
(0.0052631578947368307, -0.05789473684210527, -0.047368421052631587)	[ 0.00552749 -0.06080238  1.03427704]
(0.0052631578947368307, -0.05789473684210527, -0.036842105263157898)	[ 0.00430937 -0.04740305  1.01503586]
(0.0052631578947368307, -0.05789473684210527, -0.026315789473684223)	[ 0.00311641 -0.03428055  1.00051934]
(0.0052631578947368307, -0.05789473684210527, -0.015789473684210534)	[ 0.00194203 -0.02136231  0.99063508]
(0.0052631578947368307, -0.05789473684210527, -0.0052631578947368446)	[  7.79392043e-04  -8.57331247e-03   9.85319351e-01]
(0.0052631578947368307, -0.05789473684210527, 0.0052631578947368307)	[ -3.78446348e-04   4.16290983e-03   9.84537507e-01]
(0.0052631578947368307, -0.05789473684210527, 0.01578947368421052)	[-0.00153849  0.01692334  0.98828419]
(0.0052631578947368307, -0.05789473684210527, 0.026315789473684209)	[-0.00270769  0.02978462  0.99658336]
(0.0052631578947368307, -0.05789473684210527, 0.036842105263157898)	[-0.00389293  0.04282221  1.00948808]
